lat,lon,co2
28.0000272,2.9999825,0.026
-34.9964963,-64.9672817,5.54
40.7696272,44.6736646,0.077
-24.7761086,134.755,23.153
47.59397,14.12456,19.339
40.3936294,47.7872508,0.447
53.4250605,27.6971358,0.934
50.6402809,4.6667145,50.534
44.3053476,17.5961467,0.635
-10.3333333,-53.2,2.891
42.6073975,25.4856617,1.367
61.0666922,-107.991707,80.483
-31.7613365,-71.3187697,3.334
35.000074,104.999927,25.289
4.099917,-72.9088133,0.029
45.5643442,17.0118954,0.69
49.7439047,15.3381061,32.723
-15.4139213,28.289698,0.007
55.670249,10.3333283,6.793
-1.3397668,-79.3666965,0.026
26.2540493,29.2675469,0.561
58.7523778,25.3319078,0.339
63.2467777,25.9209164,0.282
46.603354,1.8883335,137.909
32.3293809,-83.1137366,0.138
51.1638175,10.4478313,473.18
38.9953683,21.9877132,0.744
47.1817585,19.5060937,9.237
22.3511148,78.6677428,37.553
-2.4833826,117.8902853,8.757
32.6475314,54.5643516,7.255
52.865196,-7.9794599,0.238
42.6384261,12.674297,21.881
36.5748441,139.2394179,66.809
48.1012954,66.7780818,2.231
41.5089324,74.724091,0.197
56.8406494,24.7537645,0.224
55.3500003,23.7499997,0.349
4.5693754,102.2656823,1.414
23.6585116,-102.0077097,90.288
47.2879608,28.5670941,0.361
42.9868853,19.5180992,0.063
52.2434979,5.6343227,23.233
-41.5000831,172.8344077,3.499
9.6000359,7.9999721,0.572
40.3736611,127.0870417,0.781
41.6171214,21.7168387,0.464
60.5000209,9.0999715,3.375
-6.8699697,-75.0458515,2.448
12.7503486,122.7312101,0.07
52.215933,19.134422,74.947
39.6621648,-8.1353519,2.147
18.2247706,-66.4858295,
45.9852129,24.6859225,5.917
64.6863136,97.7453061,20.546
44.1534121,20.55144,1.844
48.7411522,19.4528646,10.523
45.8133113,14.4808369,0.526
-28.8166236,24.991639,25.414
36.638392,127.6961188,0.043
39.3260685,-4.8379791,14.847
59.6749712,14.5208584,6.133
46.7985624,8.2319736,4.466
23.9739374,120.9820179,2.755
38.6281733,70.8156541,0.115
10.7466905,-61.0840075,1.0
33.8439408,9.400138,0.022
38.9597594,34.9249653,0.843
39.3763807,59.3924609,0.284
49.4871968,31.2718321,6.52
54.7023545,-3.2765753,319.805
39.7837304,-100.445882,1423.669
41.32373,63.9528098,0.914
8.0018709,-66.1109318,0.161
15.9266657,107.9650855,2.444
-18.4554963,29.7468414,1.385
