lat,lon,co2
-34.9964963,-64.9672817,2.264
40.7696272,44.6736646,0.099
-24.7761086,134.755,4.591
47.59397,14.12456,20.372
40.3936294,47.7872508,0.575
53.4250605,27.6971358,1.203
50.6402809,4.6667145,40.132
44.3053476,17.5961467,0.058
42.6073975,25.4856617,0.084
61.0666922,-107.991707,13.531
-31.7613365,-71.3187697,0.524
45.5643442,17.0118954,0.063
49.7439047,15.3381061,29.864
55.670249,10.3333283,3.525
58.7523778,25.3319078,0.436
63.2467777,25.9209164,0.234
46.603354,1.8883335,102.775
32.3293809,-83.1137366,0.178
51.1638175,10.4478313,238.285
38.9953683,21.9877132,0.311
47.1817585,19.5060937,6.863
22.3511148,78.6677428,7.043
-2.4833826,117.8902853,0.769
52.865196,-7.9794599,
42.6384261,12.674297,12.022
36.5748441,139.2394179,12.227
48.1012954,66.7780818,2.872
41.5089324,74.724091,0.254
56.8406494,24.7537645,0.288
55.3500003,23.7499997,0.45
4.5693754,102.2656823,0.11
23.6585116,-102.0077097,0.495
47.2879608,28.5670941,0.465
42.9868853,19.5180992,0.006
52.2434979,5.6343227,11.626
-41.5000831,172.8344077,1.623
41.6171214,21.7168387,0.042
60.5000209,9.0999715,3.059
-6.8699697,-75.0458515,0.04
52.215933,19.134422,48.991
39.6621648,-8.1353519,1.696
45.9852129,24.6859225,1.077
64.6863136,97.7453061,26.457
44.1534121,20.55144,0.168
48.7411522,19.4528646,9.604
45.8133113,14.4808369,0.048
-28.8166236,24.991639,3.338
39.3260685,-4.8379791,8.603
59.6749712,14.5208584,5.954
46.7985624,8.2319736,3.847
38.6281733,70.8156541,0.148
38.9597594,34.9249653,0.374
39.3763807,59.3924609,0.366
49.4871968,31.2718321,8.395
54.7023545,-3.2765753,365.55
39.7837304,-100.445882,479.948
41.32373,63.9528098,1.176
15.9266657,107.9650855,0.18
