0,1,2
Afghanistan,2006,1.635
Albania,2006,3.844
Algeria,2006,100.203
Andorra,2006,0.546
Angola,2006,22.102
Anguilla,2006,0.143
Antarctica,2006,0.007
Antigua and Barbuda,2006,0.385
Argentina,2006,174.609
Armenia,2006,4.402
Aruba,2006,2.715
Australia,2006,397.295
Austria,2006,76.796
Azerbaijan,2006,39.109
Bahamas,2006,1.854
Bahrain,2006,19.421
Bangladesh,2006,41.689
Barbados,2006,1.343
Belarus,2006,63.934
Belgium,2006,123.884
Belize,2006,0.443
Benin,2006,3.351
Bermuda,2006,0.652
Bhutan,2006,0.374
Bolivia,2006,11.548
Bonaire Sint Eustatius and Saba,2006,0.272
Bosnia and Herzegovina,2006,17.387
Botswana,2006,4.133
Brazil,2006,368.871
British Virgin Islands,2006,0.183
Brunei,2006,4.738
Bulgaria,2006,51.894
Burkina Faso,2006,1.356
Burundi,2006,0.183
Cambodia,2006,2.997
Cameroon,2006,3.752
Canada,2006,571.41
Cape Verde,2006,0.473
Central African Republic,2006,0.227
Chad,2006,0.791
Chile,2006,63.949
China,2006,6488.804
Christmas Island,2006,
Colombia,2006,62.005
Comoros,2006,0.165
Congo,2006,1.127
Cook Islands,2006,0.055
Costa Rica,2006,7.007
Cote d'Ivoire,2006,6.811
Croatia,2006,23.554
Cuba,2006,24.693
Curacao,2006,5.093
Cyprus,2006,8.183
Czechia,2006,126.493
Democratic Republic of Congo,2006,1.552
Denmark,2006,59.429
Djibouti,2006,0.41
Dominica,2006,0.143
Dominican Republic,2006,19.112
Ecuador,2006,28.895
Egypt,2006,176.019
El Salvador,2006,6.718
Equatorial Guinea,2006,7.108
Eritrea,2006,0.549
Estonia,2006,16.502
Eswatini,2006,1.015
Ethiopia,2006,5.318
Faroe Islands,2006,0.678
Fiji,2006,1.203
Finland,2006,68.389
France,2006,405.761
French Equatorial Africa,2006,
French Guiana,2006,0.508
French Polynesia,2006,0.78
French West Africa,2006,
Gabon,2006,4.143
Gambia,2006,0.352
Georgia,2006,6.097
Germany,2006,878.32
Ghana,2006,9.159
Greece,2006,112.472
Greenland,2006,0.662
Grenada,2006,0.231
Guadeloupe,2006,2.336
