lat,lon,co2
40.7696272,44.6736646,0.002
-24.7761086,134.755,0.278
47.59397,14.12456,6.148
40.3936294,47.7872508,0.009
53.4250605,27.6971358,0.019
50.6402809,4.6667145,15.213
61.0666922,-107.991707,0.381
49.7439047,15.3381061,0.202
55.670249,10.3333283,0.542
58.7523778,25.3319078,0.007
63.2467777,25.9209164,0.037
46.603354,1.8883335,38.131
32.3293809,-83.1137366,0.003
51.1638175,10.4478313,36.395
47.1817585,19.5060937,0.905
22.3511148,78.6677428,0.644
52.865196,-7.9794599,
42.6384261,12.674297,0.029
48.1012954,66.7780818,0.045
41.5089324,74.724091,0.004
56.8406494,24.7537645,0.005
55.3500003,23.7499997,0.007
47.2879608,28.5670941,0.007
52.2434979,5.6343227,4.796
60.5000209,9.0999715,0.333
52.215933,19.134422,7.486
45.9852129,24.6859225,0.004
64.6863136,97.7453061,0.414
48.7411522,19.4528646,0.065
39.3260685,-4.8379791,1.931
59.6749712,14.5208584,0.751
46.7985624,8.2319736,0.304
38.6281733,70.8156541,0.002
39.3763807,59.3924609,0.006
49.4871968,31.2718321,0.131
54.7023545,-3.2765753,167.95
39.7837304,-100.445882,47.438
41.32373,63.9528098,0.018
