lat,lon,co2
33.7680065,66.2385139,12.16
41.000028,19.9999619,4.535
28.0000272,2.9999825,154.995
42.5407167,1.5732033,0.466
-11.8775768,17.5691241,22.198
18.1954947,-63.0750234,0.123
-79.4063075,0.3149312,
17.2234721,-61.9554608,0.43
-34.9964963,-64.9672817,156.978
40.7696272,44.6736646,5.89
12.51756625,-69.98186415210564,0.753
-24.7761086,134.755,391.892
47.59397,14.12456,60.635
40.3936294,47.7872508,37.72
24.7736546,-78.0000547,2.338
26.1551249,50.5344606,34.96
24.4769288,90.2934413,92.842
13.1500331,-59.5250305,1.087
53.4250605,27.6971358,57.445
50.6402809,4.6667145,83.749
16.8259793,-88.7600927,0.583
9.5293472,2.2584408,6.703
32.30382,-64.7561647,0.624
27.549511,90.5119273,1.925
-17.0568696,-64.9912286,20.7
12.11632955,-68.22087151226087,0.301
44.3053476,17.5961467,21.418
-23.1681782,24.5928742,6.519
-10.3333333,-53.2,467.384
18.4024395,-64.5661642,0.139
4.4137155,114.5653908,10.158
42.6073975,25.4856617,37.444
12.0753083,-1.6880314,3.97
-3.426449,29.9324519,0.602
12.5433216,104.8144914,15.326
4.6125522,13.1535811,6.889
61.0666922,-107.991707,535.823
16.0000552,-24.0083947,0.55
7.0323598,19.9981227,0.188
15.6134137,19.0156172,0.912
-31.7613365,-71.3187697,81.171
35.000074,104.999927,10667.888
-10.49124145,105.6173514897963,
4.099917,-72.9088133,89.105
-12.2045176,44.2832964,0.258
-2.9814344,23.8222636,3.117
-19.919672900000002,-157.9753368892878,0.079
10.2735633,-84.0739102,7.907
7.9897371,-5.5679458,10.071
45.5643442,17.0118954,16.982
23.0131338,-80.8328748,20.152
12.21339425,-69.0408499890865,3.335
34.9823018,33.1451285,6.496
49.7439047,15.3381061,87.975
-15.4139213,28.289698,2.477
55.670249,10.3333283,26.195
11.8145966,42.8453061,0.351
19.0974031,-70.3028026,0.139
19.0974031,-70.3028026,27.769
-1.3397668,-79.3666965,30.932
26.2540493,29.2675469,213.457
13.8000382,-88.9140683,6.124
1.613172,10.5170357,10.265
15.9500319,37.9999668,0.722
58.7523778,25.3319078,10.452
-26.5624806,31.3991317,0.956
10.2116702,38.6521203,14.665
62.0448724,-7.0322972,0.684
-18.1239696,179.0122737,1.393
63.2467777,25.9209164,39.288
46.603354,1.8883335,276.634
9.0,19.0,
4.0039882,-52.999998,0.728
-17.0243749,-144.6434898,0.828
16.0,0.0,
