lat,lon,co2
-34.9964963,-64.9672817,2.07
40.7696272,44.6736646,0.172
-24.7761086,134.755,10.168
47.59397,14.12456,27.696
40.3936294,47.7872508,0.998
53.4250605,27.6971358,2.087
50.6402809,4.6667145,49.666
44.3053476,17.5961467,0.12
42.6073975,25.4856617,0.216
61.0666922,-107.991707,20.628
-31.7613365,-71.3187697,0.85
35.000074,104.999927,
45.5643442,17.0118954,0.131
49.7439047,15.3381061,33.721
55.670249,10.3333283,5.148
58.7523778,25.3319078,0.757
63.2467777,25.9209164,0.601
46.603354,1.8883335,129.277
32.3293809,-83.1137366,0.309
51.1638175,10.4478313,326.759
38.9953683,21.9877132,0.418
47.1817585,19.5060937,9.585
22.3511148,78.6677428,11.945
-2.4833826,117.8902853,1.209
52.865196,-7.9794599,
42.6384261,12.674297,13.909
36.5748441,139.2394179,19.412
48.1012954,66.7780818,4.983
41.5089324,74.724091,0.441
56.8406494,24.7537645,0.5
55.3500003,23.7499997,0.78
4.5693754,102.2656823,0.059
23.6585116,-102.0077097,1.0
47.2879608,28.5670941,0.807
42.9868853,19.5180992,0.012
52.2434979,5.6343227,14.634
-41.5000831,172.8344077,2.44
41.6171214,21.7168387,0.088
60.5000209,9.0999715,4.155
-6.8699697,-75.0458515,0.245
52.215933,19.134422,63.307
39.6621648,-8.1353519,2.466
45.9852129,24.6859225,1.238
64.6863136,97.7453061,45.896
44.1534121,20.55144,0.349
48.7411522,19.4528646,10.844
45.8133113,14.4808369,0.1
-28.8166236,24.991639,2.33
39.3260685,-4.8379791,11.219
59.6749712,14.5208584,9.171
46.7985624,8.2319736,5.676
23.9739374,120.9820179,0.11
38.6281733,70.8156541,0.256
38.9597594,34.9249653,1.037
39.3763807,59.3924609,0.635
49.4871968,31.2718321,14.564
54.7023545,-3.2765753,419.741
39.7837304,-100.445882,662.738
41.32373,63.9528098,2.041
15.9266657,107.9650855,0.513
