lat,lon,co2
40.7696272,44.6736646,0.001
47.59397,14.12456,3.701
40.3936294,47.7872508,0.005
53.4250605,27.6971358,0.01
50.6402809,4.6667145,13.377
61.0666922,-107.991707,0.15
55.670249,10.3333283,0.454
58.7523778,25.3319078,0.003
46.603354,1.8883335,33.071
32.3293809,-83.1137366,0.001
51.1638175,10.4478313,28.616
47.1817585,19.5060937,0.454
52.865196,-7.9794599,
48.1012954,66.7780818,0.023
41.5089324,74.724091,0.002
56.8406494,24.7537645,0.002
55.3500003,23.7499997,0.004
47.2879608,28.5670941,0.004
52.2434979,5.6343227,4.65
60.5000209,9.0999715,0.256
52.215933,19.134422,5.621
64.6863136,97.7453061,0.21
39.3260685,-4.8379791,0.553
59.6749712,14.5208584,0.315
38.6281733,70.8156541,0.001
39.3763807,59.3924609,0.003
49.4871968,31.2718321,0.067
54.7023545,-3.2765753,130.442
39.7837304,-100.445882,38.161
41.32373,63.9528098,0.009
