lat,lon,co2
-34.9964963,-64.9672817,1.385
40.7696272,44.6736646,0.072
-24.7761086,134.755,4.151
47.59397,14.12456,14.465
40.3936294,47.7872508,0.419
53.4250605,27.6971358,0.877
50.6402809,4.6667145,37.728
44.3053476,17.5961467,0.017
42.6073975,25.4856617,0.048
61.0666922,-107.991707,13.89
45.5643442,17.0118954,0.019
49.7439047,15.3381061,27.461
55.670249,10.3333283,3.169
58.7523778,25.3319078,0.318
63.2467777,25.9209164,0.194
46.603354,1.8883335,98.122
32.3293809,-83.1137366,0.13
51.1638175,10.4478313,214.989
38.9953683,21.9877132,0.37
47.1817585,19.5060937,5.752
22.3511148,78.6677428,5.254
-2.4833826,117.8902853,0.191
42.6384261,12.674297,10.889
36.5748441,139.2394179,8.075
48.1012954,66.7780818,2.094
41.5089324,74.724091,0.185
56.8406494,24.7537645,0.21
55.3500003,23.7499997,0.328
4.5693754,102.2656823,0.048
23.6585116,-102.0077097,0.579
47.2879608,28.5670941,0.339
42.9868853,19.5180992,0.002
52.2434979,5.6343227,11.322
-41.5000831,172.8344077,1.502
41.6171214,21.7168387,0.012
60.5000209,9.0999715,2.466
-6.8699697,-75.0458515,0.066
52.215933,19.134422,43.096
39.6621648,-8.1353519,1.693
45.9852129,24.6859225,1.052
64.6863136,97.7453061,19.288
44.1534121,20.55144,0.05
48.7411522,19.4528646,8.831
45.8133113,14.4808369,0.014
-28.8166236,24.991639,0.48
39.3260685,-4.8379791,8.299
59.6749712,14.5208584,5.251
46.7985624,8.2319736,3.47
38.6281733,70.8156541,0.108
38.9597594,34.9249653,0.41
39.3763807,59.3924609,0.267
49.4871968,31.2718321,6.12
54.7023545,-3.2765753,353.008
39.7837304,-100.445882,450.449
41.32373,63.9528098,0.858
15.9266657,107.9650855,0.213
