lat,lon,co2
33.7680065,66.2385139,3.501
41.000028,19.9999619,7.874
28.0000272,2.9999825,72.609
-11.8775768,17.5691241,4.676
-79.4063075,0.3149312,
17.2234721,-61.9554608,0.249
-34.9964963,-64.9672817,100.531
40.7696272,44.6736646,8.862
12.51756625,-69.98186415210564,0.937
-24.7761086,134.755,240.998
47.59397,14.12456,54.366
40.3936294,47.7872508,51.021
24.7736546,-78.0000547,1.51
26.1551249,50.5344606,10.186
24.4769288,90.2934413,10.189
13.1500331,-59.5250305,0.846
53.4250605,27.6971358,106.659
50.6402809,4.6667145,104.004
16.8259793,-88.7600927,0.191
9.5293472,2.2584408,0.686
32.30382,-64.7561647,0.451
27.549511,90.5119273,0.062
-17.0568696,-64.9912286,4.11
12.11632955,-68.22087151226087,0.721
44.3053476,17.5961467,18.692
-23.1681782,24.5928742,1.158
-10.3333333,-53.2,180.004
18.4024395,-64.5661642,0.048
4.4137155,114.5653908,2.594
42.6073975,25.4856617,89.221
12.0753083,-1.6880314,0.476
-3.426449,29.9324519,0.231
12.5433216,104.8144914,0.418
4.6125522,13.1535811,6.471
61.0666922,-107.991707,421.719
16.0000552,-24.0083947,0.084
7.0323598,19.9981227,0.161
15.6134137,19.0156172,0.18
-31.7613365,-71.3187697,21.284
35.000074,104.999927,1998.083
-10.49124145,105.6173514897963,
4.099917,-72.9088133,48.079
-12.2045176,44.2832964,0.048
-2.9814344,23.8222636,1.275
-19.919672900000002,-157.9753368892878,0.022
10.2735633,-84.0739102,2.242
7.9897371,-5.5679458,6.984
45.5643442,17.0118954,18.854
23.0131338,-80.8328748,32.556
12.21339425,-69.0408499890865,13.512
34.9823018,33.1451285,3.145
49.7439047,15.3381061,181.855
-15.4139213,28.289698,3.612
55.670249,10.3333283,60.065
11.8145966,42.8453061,0.359
19.0974031,-70.3028026,0.048
19.0974031,-70.3028026,7.242
-1.3397668,-79.3666965,19.353
26.2540493,29.2675469,63.807
13.8000382,-88.9140683,1.965
1.613172,10.5170357,0.066
15.9500319,37.9999668,
58.7523778,25.3319078,38.762
-26.5624806,31.3991317,0.44
10.2116702,38.6521203,1.799
62.0448724,-7.0322972,0.517
-18.1239696,179.0122737,0.573
63.2467777,25.9209164,49.549
46.603354,1.8883335,403.207
9.0,19.0,
4.0039882,-52.999998,0.366
-17.0243749,-144.6434898,0.59
16.0,0.0,
-0.8999695,11.6899699,6.299
13.470062,-15.4900464,0.172
32.3293809,-83.1137366,15.77
51.1638175,10.4478313,1044.118
8.0300284,-1.0800271,3.302
38.9953683,21.9877132,59.772
77.6192349,-42.8125967,0.509
12.1360374,-61.6904045,0.062
16.2528827,-61.5686855,0.806
15.5855545,-90.345759,3.497
10.7226226,-10.7083587,0.993
12.100035,-14.9000214,0.172
4.8417097,-58.6416891,1.418
19.1399952,-72.3570972,0.93
15.2572432,-86.0755145,1.886
22.2793278,114.1628131,22.881
47.1817585,19.5060937,85.828
64.9841821,-18.1059013,1.623
22.3511148,78.6677428,397.953
-2.4833826,117.8902853,121.597
32.6475314,54.5643516,159.857
33.0955793,44.1749775,44.196
