lat,lon,co2
40.7696272,44.6736646,0.012
-24.7761086,134.755,0.692
47.59397,14.12456,10.142
40.3936294,47.7872508,0.069
53.4250605,27.6971358,0.145
50.6402809,4.6667145,23.717
61.0666922,-107.991707,1.781
49.7439047,15.3381061,5.32
55.670249,10.3333283,1.187
58.7523778,25.3319078,0.053
63.2467777,25.9209164,0.114
46.603354,1.8883335,50.263
32.3293809,-83.1137366,0.021
51.1638175,10.4478313,85.349
38.9953683,21.9877132,0.297
47.1817585,19.5060937,2.631
22.3511148,78.6677428,
52.865196,-7.9794599,
42.6384261,12.674297,2.308
36.5748441,139.2394179,0.026
48.1012954,66.7780818,0.346
41.5089324,74.724091,0.031
56.8406494,24.7537645,0.035
55.3500003,23.7499997,0.054
47.2879608,28.5670941,0.056
52.2434979,5.6343227,4.979
60.5000209,9.0999715,0.612
52.215933,19.134422,18.972
39.6621648,-8.1353519,0.037
45.9852129,24.6859225,0.04
64.6863136,97.7453061,3.19
48.7411522,19.4528646,1.711
39.3260685,-4.8379791,2.939
59.6749712,14.5208584,1.433
46.7985624,8.2319736,1.11
38.6281733,70.8156541,0.018
38.9597594,34.9249653,0.198
39.3763807,59.3924609,0.044
49.4871968,31.2718321,1.012
54.7023545,-3.2765753,242.037
39.7837304,-100.445882,103.021
41.32373,63.9528098,0.142
