lat,lon,co2
40.7696272,44.6736646,0.027
-24.7761086,134.755,0.967
47.59397,14.12456,7.24
40.3936294,47.7872508,0.155
53.4250605,27.6971358,0.323
50.6402809,4.6667145,27.238
61.0666922,-107.991707,1.935
49.7439047,15.3381061,13.671
55.670249,10.3333283,1.447
58.7523778,25.3319078,0.117
63.2467777,25.9209164,0.128
46.603354,1.8883335,65.223
32.3293809,-83.1137366,0.048
51.1638175,10.4478313,104.545
47.1817585,19.5060937,2.876
22.3511148,78.6677428,1.769
42.6384261,12.674297,3.785
36.5748441,139.2394179,1.858
48.1012954,66.7780818,0.772
41.5089324,74.724091,0.068
56.8406494,24.7537645,0.077
55.3500003,23.7499997,0.121
47.2879608,28.5670941,0.125
52.2434979,5.6343227,6.687
-41.5000831,172.8344077,0.355
60.5000209,9.0999715,1.088
52.215933,19.134422,24.333
39.6621648,-8.1353519,0.641
45.9852129,24.6859225,0.048
64.6863136,97.7453061,7.111
48.7411522,19.4528646,4.396
39.3260685,-4.8379791,3.756
59.6749712,14.5208584,2.18
46.7985624,8.2319736,1.356
38.6281733,70.8156541,0.04
38.9597594,34.9249653,0.326
39.3763807,59.3924609,0.098
49.4871968,31.2718321,2.256
54.7023545,-3.2765753,270.975
39.7837304,-100.445882,143.904
41.32373,63.9528098,0.316
