0,1,2
Afghanistan,1992,1.379
Albania,1992,2.495
Algeria,1992,79.883
Andorra,1992,0.407
Angola,1992,5.164
Anguilla,1992,0.055
Antarctica,1992,0.015
Antigua and Barbuda,1992,0.209
Argentina,1992,121.231
Armenia,1992,5.863
Aruba,1992,0.539
Australia,1992,286.332
Austria,1992,60.236
Azerbaijan,1992,56.174
Bahamas,1992,1.869
Bahrain,1992,10.874
Bangladesh,1992,15.38
Barbados,1992,0.973
Belarus,1992,88.859
Belgium,1992,122.505
Belize,1992,0.355
Benin,1992,0.788
Bermuda,1992,0.462
Bhutan,1992,0.205
Bolivia,1992,6.621
Bonaire Sint Eustatius and Saba,1992,0.162
Bosnia and Herzegovina,1992,15.029
Botswana,1992,2.777
Brazil,1992,233.601
British Virgin Islands,1992,0.084
Brunei,1992,5.21
Bulgaria,1992,57.365
Burkina Faso,1992,0.63
Burundi,1992,0.216
Cambodia,1992,1.348
Cameroon,1992,2.712
Canada,1992,463.521
Cape Verde,1992,0.106
Central African Republic,1992,0.194
Chad,1992,0.407
Chile,1992,31.978
China,1992,2730.788
Christmas Island,1992,
Colombia,1992,61.495
Comoros,1992,0.07
Congo,1992,1.289
Cook Islands,1992,0.04
Costa Rica,1992,3.742
Cote d'Ivoire,1992,3.844
Croatia,1992,16.371
Cuba,1992,20.593
Curacao,1992,3.04
Cyprus,1992,5.516
Czechia,1992,144.617
Democratic Republic of Congo,1992,2.808
Denmark,1992,58.38
Djibouti,1992,0.3
Dominica,1992,0.059
Dominican Republic,1992,10.418
Ecuador,1992,21.96
Egypt,1992,79.94
El Salvador,1992,3.317
Equatorial Guinea,1992,0.066
Eritrea,1992,
Estonia,1992,24.355
Eswatini,1992,0.832
Ethiopia,1992,2.937
Faroe Islands,1992,0.649
Fiji,1992,0.741
Finland,1992,54.284
France,1992,406.979
French Equatorial Africa,1992,
French Guiana,1992,0.81
French Polynesia,1992,0.414
French West Africa,1992,
Gabon,1992,4.917
Gambia,1992,0.198
Georgia,1992,15.277
Germany,1992,965.893
Ghana,1992,3.662
Greece,1992,84.983
Greenland,1992,0.596
Grenada,1992,0.117
Guadeloupe,1992,1.409
Guatemala,1992,5.919
Guinea,1992,1.059
Guinea-Bissau,1992,0.18
Guyana,1992,1.041
Haiti,1992,0.889
Honduras,1992,2.686
Hong Kong,1992,32.919
Hungary,1992,62.085
Iceland,1992,2.255
India,1992,656.033
Indonesia,1992,203.577
Iran,1992,226.935
Iraq,1992,58.889
Ireland,1992,33.494
Israel,1992,42.082
Italy,1992,439.315
Jamaica,1992,7.709
Japan,1992,1179.396
Jordan,1992,11.984
Kazakhstan,1992,247.263
Kenya,1992,5.402
Kiribati,1992,0.026
Kuwait,1992,29.648
Kyrgyzstan,1992,11.081
Laos,1992,0.593
Latvia,1992,14.193
Lebanon,1992,9.727
Leeward Islands,1992,
Lesotho,1992,1.587
Liberia,1992,0.388
Libya,1992,37.024
Liechtenstein,1992,0.207
Lithuania,1992,21.201
Luxembourg,1992,12.21
Macao,1992,1.081
