lat,lon,co2
28.0000272,2.9999825,0.018
-34.9964963,-64.9672817,3.726
40.7696272,44.6736646,0.078
-24.7761086,134.755,21.739
47.59397,14.12456,3.015
40.3936294,47.7872508,0.452
53.4250605,27.6971358,0.945
50.6402809,4.6667145,44.869
44.3053476,17.5961467,0.449
-10.3333333,-53.2,3.07
42.6073975,25.4856617,0.835
61.0666922,-107.991707,76.09
-31.7613365,-71.3187697,3.884
35.000074,104.999927,24.256
45.5643442,17.0118954,0.488
49.7439047,15.3381061,34.356
55.670249,10.3333283,8.237
-1.3397668,-79.3666965,0.026
26.2540493,29.2675469,0.689
58.7523778,25.3319078,0.342
63.2467777,25.9209164,0.238
46.603354,1.8883335,116.141
32.3293809,-83.1137366,0.14
51.1638175,10.4478313,387.428
38.9953683,21.9877132,0.106
47.1817585,19.5060937,4.756
22.3511148,78.6677428,43.031
-2.4833826,117.8902853,7.636
32.6475314,54.5643516,4.32
52.865196,-7.9794599,0.249
42.6384261,12.674297,18.609
36.5748441,139.2394179,79.194
48.1012954,66.7780818,2.256
41.5089324,74.724091,0.2
56.8406494,24.7537645,0.226
55.3500003,23.7499997,0.353
4.5693754,102.2656823,0.769
23.6585116,-102.0077097,41.084
47.2879608,28.5670941,0.365
42.9868853,19.5180992,0.044
52.2434979,5.6343227,21.98
-41.5000831,172.8344077,4.129
9.6000359,7.9999721,0.37
40.3736611,127.0870417,0.559
41.6171214,21.7168387,0.328
60.5000209,9.0999715,5.291
-6.8699697,-75.0458515,1.982
12.7503486,122.7312101,0.059
52.215933,19.134422,2.73
39.6621648,-8.1353519,2.158
45.9852129,24.6859225,4.664
64.6863136,97.7453061,20.776
44.1534121,20.55144,1.304
48.7411522,19.4528646,11.048
45.8133113,14.4808369,0.372
-28.8166236,24.991639,23.138
36.638392,127.6961188,0.031
39.3260685,-4.8379791,15.927
59.6749712,14.5208584,7.797
46.7985624,8.2319736,4.606
23.9739374,120.9820179,2.909
38.6281733,70.8156541,0.116
10.7466905,-61.0840075,0.649
33.8439408,9.400138,
38.9597594,34.9249653,0.938
39.3763807,59.3924609,0.288
49.4871968,31.2718321,6.593
54.7023545,-3.2765753,456.131
39.7837304,-100.445882,1479.159
41.32373,63.9528098,0.924
8.0018709,-66.1109318,0.213
15.9266657,107.9650855,1.766
-18.4554963,29.7468414,1.227
