lat,lon,co2
41.000028,19.9999619,0.703
28.0000272,2.9999825,0.802
-34.9964963,-64.9672817,17.392
40.7696272,44.6736646,1.216
12.51756625,-69.98186415210564,0.327
-24.7761086,134.755,38.42
47.59397,14.12456,24.487
40.3936294,47.7872508,7.05
26.1551249,50.5344606,4.576
24.4769288,90.2934413,0.134
13.1500331,-59.5250305,0.004
53.4250605,27.6971358,14.821
50.6402809,4.6667145,85.057
-17.0568696,-64.9912286,0.205
12.11632955,-68.22087151226087,0.252
44.3053476,17.5961467,2.427
-10.3333333,-53.2,7.847
4.4137155,114.5653908,0.081
42.6073975,25.4856617,6.22
61.0666922,-107.991707,158.507
-31.7613365,-71.3187697,6.208
35.000074,104.999927,23.836
4.099917,-72.9088133,4.483
45.5643442,17.0118954,2.603
23.0131338,-80.8328748,0.182
12.21339425,-69.0408499890865,4.719
49.7439047,15.3381061,53.451
-15.4139213,28.289698,0.373
55.670249,10.3333283,17.071
19.0974031,-70.3028026,0.022
-1.3397668,-79.3666965,1.286
26.2540493,29.2675469,6.149
58.7523778,25.3319078,5.396
10.2116702,38.6521203,0.004
63.2467777,25.9209164,8.458
46.603354,1.8883335,196.501
32.3293809,-83.1137366,2.179
51.1638175,10.4478313,377.816
38.9953683,21.9877132,1.351
15.5855545,-90.345759,0.015
22.2793278,114.1628131,0.025
47.1817585,19.5060937,16.381
64.9841821,-18.1059013,0.004
22.3511148,78.6677428,53.278
-2.4833826,117.8902853,15.495
32.6475314,54.5643516,77.951
52.865196,-7.9794599,8.444
30.8124247,34.8594762,0.08
42.6384261,12.674297,35.528
36.5748441,139.2394179,88.082
48.1012954,66.7780818,35.564
29.2733964,47.4979476,0.337
41.5089324,74.724091,3.146
56.8406494,24.7537645,3.558
33.8750629,35.843409,0.102
55.3500003,23.7499997,5.509
49.8158683,6.1296751,0.051
-18.9249604,46.4416422,0.004
4.5693754,102.2656823,1.19
23.6585116,-102.0077097,30.509
47.2879608,28.5670941,5.751
42.9868853,19.5180992,0.239
31.1728205,-7.3362482,0.941
-19.302233,34.9144977,0.044
17.1750495,95.9999652,0.154
52.2434979,5.6343227,47.263
-41.5000831,172.8344077,5.502
12.6090157,-85.2936911,0.007
9.6000359,7.9999721,1.638
40.3736611,127.0870417,1.403
41.6171214,21.7168387,1.774
60.5000209,9.0999715,10.983
30.3308401,71.247499,0.722
8.559559,-81.1308434,0.022
-6.8699697,-75.0458515,6.385
12.7503486,122.7312101,0.216
52.215933,19.134422,88.925
39.6621648,-8.1353519,5.252
45.9852129,24.6859225,23.375
64.6863136,97.7453061,326.913
25.6242618,42.3528328,17.943
44.1534121,20.55144,7.058
18.0423736,-63.0549948,0.563
48.7411522,19.4528646,17.113
45.8133113,14.4808369,2.0
-28.8166236,24.991639,57.098
36.638392,127.6961188,1.671
39.3260685,-4.8379791,32.714
59.6749712,14.5208584,30.801
46.7985624,8.2319736,10.211
34.6401861,39.0494106,0.025
23.9739374,120.9820179,4.539
38.6281733,70.8156541,1.819
14.8971921,100.83273,0.04
10.7466905,-61.0840075,12.641
33.8439408,9.400138,0.146
38.9597594,34.9249653,7.7
39.3763807,59.3924609,4.467
49.4871968,31.2718321,103.752
54.7023545,-3.2765753,475.563
39.7837304,-100.445882,2582.445
-32.8755548,-56.0201525,0.145
41.32373,63.9528098,14.198
8.0018709,-66.1109318,25.552
15.9266657,107.9650855,1.0
-18.4554963,29.7468414,4.536
